	1.0320	1207	1271	1281	1363	14B4	1963a	2062a	2261	2363	2371	2461	2465	362.5013889	771	AHQ-14	ATCC-19258	ATCC-25745	ATCC-33323	ATCC-393	ATCC-4005	ATCC-4356	ATCC-8293	AUSA004	B4311	CBA3614	CGMCC-14177	CYLB561	DMDL-9010	DSM-20016	DSM-20019	DSM-20072	DSM-20174	DSM-20184	DSM-20249	DSM-20314	DSM-20484	EFEL6800	FLUB	FNZ042	G2	GRL1118	HL1	HOM2217	IS-10506	JCM1004	KCKM-0597	KLDS1.0207	KLDS1.1011	KW2	L99	Lap	LDB-C1	LJJ	LKK75	LP06	LP140	LP45	Lrld-22	MSJK0048	MY04	NCK2677	NCTC13768	NCU116	OBM7	P9	PMC65	RS20D	SCB0695	SPC-SNU-70-4	ST	SYBC-SM3	TCI837	TCI904	UNQLp11	V2	W182	YY-112	ZW18	ZW3	ZY-1
DSM-20019	302212.0	175157.0	125647.0	127320.0	124734.0	134099.0	121755.0	120078.0	119367.0	126793.0	120195.0	118593.0	120932.0	308822.0	126236.0	301321.0	117606.0	289671.0	179080.0	311019.0	247994.0	176562.0	126162.0	306222.0	275652.0	1223624.0	319547.0	303717.0	316594.0	209102.0	1898076.0	129752.0	305757.0	278512.0	262663.0	301102.0	124893.0	163238.0	238189.0	308515.0	307703.0	168463.0	177367.0	301321.0	306222.0	181163.0	304509.0	128734.0	129670.0	130832.0	132135.0	302841.0	130462.0	128636.0	175938.0	320651.0	321850.0	322248.0	321850.0	301664.0	321312.0	184297.0	257159.0	322642.0	306222.0	302703.0	274963.0	300701.0	131495.0	215062.0	322131.0	305044.0	305910.0	128557.0	327113.0	306222.0	175881.0	301105.0	175646.0	175119.0	321526.0
DSM-20072	147761.0	474843.0	1470694.0	1425371.0	1471636.0	64841.0	1450147.0	1441512.0	1457006.0	1381517.0	1460895.0	1455498.0	1439864.0	158645.0	1427582.0	147612.0	74795.0	106569.0	331093.0	150671.0	144441.0	409291.0	72034.0	146255.0	120737.0	133853.0	145364.0	147975.0	146209.0	135840.0	133254.0	2165984.0	146327.0	137952.0	124234.0	158632.0	76534.0	212165.0	118499.0	148752.0	148761.0	485083.0	473858.0	147612.0	146255.0	474721.0	146314.0	1567793.0	1492707.0	66851.0	1491008.0	145378.0	1471984.0	1550160.0	474235.0	147350.0	144853.0	145487.0	144843.0	148151.0	144840.0	323504.0	123385.0	147043.0	146254.0	144393.0	130616.0	145387.0	1784310.0	96073.0	147946.0	147039.0	148761.0	1501475.0	149034.0	146255.0	474927.0	148255.0	475067.0	473336.0	148892.0
DSM-20174	275667.0	170190.0	131475.0	131429.0	130659.0	112678.0	128237.0	129263.0	129870.0	129039.0	130757.0	129843.0	130402.0	272361.0	131796.0	3006709.0	115434.0	365931.0	163138.0	268483.0	346978.0	172571.0	166004.0	2934403.0	306637.0	317061.0	2912684.0	2933857.0	3004271.0	269089.0	301911.0	140376.0	3242936.0	276684.0	277845.0	2025290.0	153065.0	227083.0	353048.0	2881936.0	2881730.0	166179.0	165006.0	3006787.0	2935394.0	171873.0	2962048.0	133031.0	134696.0	114783.0	137294.0	2888226.0	134760.0	134666.0	171251.0	2650845.0	3069177.0	2665972.0	3069095.0	2912989.0	2792540.0	160413.0	464096.0	2914503.0	2934116.0	2792400.0	347474.0	2919054.0	144974.0	233458.0	2859467.0	2900318.0	2878979.0	132967.0	2906067.0	2934095.0	171250.0	2933042.0	170438.0	169334.0	2741085.0
DSM-20184	204926.0	220167.0	116952.0	118081.0	116184.0	127617.0	115373.0	113446.0	114417.0	117460.0	114420.0	113639.0	113315.0	203705.0	119064.0	278830.0	107712.0	263088.0	226586.0	195307.0	213909.0	234783.0	131137.0	274383.0	258101.0	283370.0	275214.0	279832.0	277821.0	204424.0	271334.0	122837.0	275805.0	2551839.0	1371080.0	259556.0	121467.0	125957.0	239289.0	280601.0	280586.0	222121.0	225407.0	278830.0	274378.0	223167.0	277940.0	121660.0	118993.0	129374.0	119955.0	273437.0	120792.0	122426.0	217501.0	270352.0	275743.0	273855.0	275743.0	280151.0	272348.0	225495.0	206295.0	281396.0	274383.0	275974.0	224008.0	279028.0	125050.0	194772.0	280123.0	278508.0	279865.0	120184.0	278909.0	274362.0	218240.0	280073.0	218240.0	218240.0	275329.0
DSM-20249	201761.0	214344.0	101217.0	102974.0	101217.0	133195.0	101001.0	102431.0	104154.0	97398.0	104163.0	104162.0	102458.0	216863.0	103860.0	272991.0	101337.0	266984.0	233234.0	195157.0	212624.0	241356.0	125282.0	273381.0	260770.0	283424.0	273287.0	271287.0	277620.0	197205.0	258516.0	107294.0	276631.0	1352077.0	2333865.0	247596.0	120617.0	97461.0	235181.0	271099.0	271964.0	207523.0	214691.0	272991.0	273381.0	209936.0	287462.0	106918.0	104688.0	128882.0	106142.0	265496.0	103627.0	103742.0	215412.0	280839.0	273155.0	259839.0	273151.0	276326.0	261944.0	226901.0	211362.0	269213.0	273381.0	270743.0	217733.0	270397.0	106696.0	199930.0	271557.0	266061.0	270932.0	107762.0	277967.0	273324.0	215607.0	276440.0	216379.0	215445.0	257274.0
DSM-20314	273121.0	166437.0	142211.0	142268.0	142233.0	103329.0	140013.0	141457.0	140774.0	141023.0	139950.0	138334.0	137409.0	283377.0	141946.0	2012826.0	108077.0	349259.0	156089.0	277802.0	374985.0	164269.0	167761.0	1985841.0	267358.0	320963.0	1961602.0	2064996.0	2020561.0	267449.0	300843.0	146778.0	2007677.0	281282.0	268663.0	3622107.0	152978.0	260466.0	344560.0	2036682.0	2036758.0	171657.0	165510.0	2012922.0	1986176.0	174295.0	2067424.0	144294.0	147041.0	100420.0	144788.0	1978863.0	145486.0	145414.0	165190.0	1898234.0	1993971.0	1909179.0	1994013.0	2044551.0	1956037.0	162386.0	451443.0	2061879.0	1985057.0	1925775.0	334634.0	2042016.0	150880.0	225378.0	1948233.0	2033924.0	2035176.0	141556.0	2067680.0	1985037.0	165193.0	2054734.0	165186.0	163574.0	1955076.0
DSM-20484	105336.0	98959.0	57466.0	57493.0	57466.0	108666.0	53583.0	56224.0	56228.0	55659.0	56228.0	56224.0	55227.0	104624.0	58242.0	141420.0	98371.0	142616.0	102465.0	92917.0	115387.0	106838.0	1649325.0	140864.0	167186.0	124515.0	140584.0	142899.0	138983.0	142688.0	112079.0	60756.0	140253.0	118614.0	106626.0	135569.0	1818633.0	81597.0	140449.0	142463.0	141459.0	91514.0	96475.0	141420.0	140864.0	104299.0	142360.0	57444.0	57460.0	108311.0	57475.0	141831.0	56443.0	57453.0	107811.0	141141.0	139341.0	140736.0	139341.0	143264.0	139477.0	102600.0	130908.0	142602.0	140864.0	142987.0	120513.0	140224.0	59808.0	147214.0	142648.0	141842.0	141555.0	56452.0	142359.0	140864.0	107811.0	143208.0	107811.0	106879.0	140445.0
EFEL6800	141081.0	121225.0	167526.0	167443.0	166753.0	51958.0	165225.0	163891.0	166298.0	165714.0	166481.0	163837.0	164206.0	141911.0	168432.0	215975.0	60783.0	154579.0	97947.0	148176.0	217862.0	108554.0	77377.0	214147.0	140205.0	144147.0	215018.0	222426.0	214889.0	442150.0	146450.0	192006.0	218061.0	125404.0	97822.0	242288.0	75657.0	2068538.0	185687.0	228392.0	228377.0	129086.0	119758.0	216735.0	214146.0	125832.0	227640.0	172405.0	170510.0	53536.0	171261.0	227785.0	168834.0	175639.0	119045.0	248670.0	216244.0	225308.0	216244.0	221721.0	225871.0	95888.0	201976.0	234941.0	214147.0	225698.0	196302.0	224258.0	193569.0	128945.0	216034.0	221803.0	226568.0	167846.0	227860.0	214147.0	119045.0	223409.0	119045.0	117142.0	215164.0
FLUB	223507.0	163813.0	103640.0	103007.0	103646.0	105803.0	98954.0	101557.0	100006.0	100944.0	100829.0	100080.0	99928.0	229904.0	102829.0	363749.0	99980.0	313984.0	149281.0	207846.0	1189483.0	163973.0	181675.0	365181.0	287526.0	260624.0	368003.0	366682.0	360915.0	260200.0	228788.0	106595.0	363349.0	255114.0	243675.0	338439.0	166609.0	189520.0	3071102.0	366621.0	365726.0	154640.0	161841.0	364486.0	365181.0	181230.0	369374.0	102964.0	101170.0	104381.0	102131.0	365751.0	103118.0	104781.0	162939.0	364445.0	364041.0	356441.0	364041.0	365062.0	358978.0	155121.0	410799.0	365580.0	365175.0	367306.0	265979.0	367617.0	107251.0	307825.0	367652.0	364186.0	366621.0	102934.0	364167.0	365181.0	162939.0	365251.0	162939.0	161024.0	359461.0
FNZ042	279786.0	180076.0	133565.0	133719.0	131938.0	113843.0	130631.0	129356.0	129454.0	131933.0	129434.0	128460.0	127635.0	275741.0	130185.0	2880877.0	105421.0	349677.0	176210.0	272620.0	350035.0	194920.0	164522.0	2831714.0	299032.0	307788.0	2821181.0	2930116.0	2899791.0	280094.0	298674.0	146648.0	2893121.0	296060.0	281092.0	2044594.0	149972.0	245997.0	356687.0	3207670.0	3203523.0	188823.0	177336.0	2880787.0	2831756.0	174803.0	2879976.0	134866.0	135841.0	118543.0	135609.0	2883038.0	136531.0	136790.0	178896.0	2682149.0	2870523.0	2717028.0	2870469.0	2922739.0	2809019.0	175656.0	457694.0	2918790.0	2831760.0	2757651.0	328165.0	2884510.0	147523.0	234228.0	2802499.0	2913991.0	3188991.0	134217.0	2905347.0	2831739.0	177996.0	2917973.0	177995.0	176734.0	2799317.0
G2	271869.0	167746.0	127713.0	129420.0	127724.0	114966.0	125467.0	124226.0	125957.0	127652.0	125902.0	125924.0	124430.0	271537.0	128525.0	2874813.0	107122.0	354897.0	165167.0	262883.0	343218.0	178689.0	161326.0	2824999.0	277477.0	297021.0	2813360.0	2929285.0	2887594.0	274387.0	295584.0	138536.0	2887792.0	278415.0	262290.0	2063099.0	147656.0	229312.0	348537.0	3205196.0	3207611.0	174469.0	165004.0	2874789.0	2826018.0	168577.0	2875551.0	128265.0	127449.0	109950.0	129155.0	2875733.0	126514.0	128324.0	165138.0	2688022.0	2863074.0	2715861.0	2863064.0	2918407.0	2810942.0	164784.0	442097.0	2921008.0	2825005.0	2748032.0	318633.0	2877318.0	136927.0	216045.0	2800604.0	2912165.0	3190961.0	125956.0	2909469.0	2824984.0	165138.0	2913346.0	165138.0	163439.0	2799920.0
GRL1118	132444.0	1281307.0	446764.0	447074.0	446619.0	89193.0	447901.0	445367.0	453689.0	438876.0	454758.0	447395.0	442524.0	139613.0	446271.0	166294.0	82593.0	158938.0	731376.0	126096.0	143444.0	1347135.0	93800.0	162680.0	224626.0	170043.0	161144.0	164116.0	164350.0	207224.0	148457.0	458935.0	164309.0	229602.0	213006.0	154852.0	92009.0	130131.0	143867.0	167256.0	167208.0	1894401.0	1283054.0	166294.0	162680.0	1173185.0	163067.0	454268.0	454866.0	85041.0	457985.0	163061.0	455500.0	453986.0	1265441.0	158915.0	163512.0	162877.0	163506.0	163945.0	163766.0	738946.0	131988.0	164320.0	162680.0	161029.0	134561.0	164445.0	483267.0	143794.0	164399.0	163369.0	167256.0	455945.0	165155.0	162680.0	1266171.0	163934.0	1264589.0	1263551.0	160704.0
HL1	150588.0	1958432.0	442584.0	445877.0	443662.0	85173.0	442888.0	448975.0	460282.0	434183.0	460125.0	453097.0	449229.0	152700.0	443295.0	169170.0	85083.0	177323.0	774734.0	145038.0	174649.0	1276790.0	95289.0	168478.0	224997.0	180052.0	166831.0	166002.0	166696.0	200441.0	172248.0	453138.0	168553.0	248073.0	230950.0	160366.0	94683.0	126755.0	174630.0	169426.0	169426.0	1294995.0	2180483.0	169177.0	168476.0	1317610.0	165732.0	450246.0	457532.0	86433.0	461043.0	165884.0	446222.0	471066.0	1902427.0	165920.0	168353.0	164558.0	168347.0	167039.0	166730.0	756662.0	132971.0	172440.0	168478.0	166861.0	152594.0	168393.0	481739.0	158550.0	167349.0	169218.0	169426.0	454672.0	167589.0	168478.0	1905480.0	167081.0	1905775.0	1901920.0	164104.0
HOM2217	275695.0	170302.0	128861.0	131130.0	129519.0	116467.0	128413.0	129895.0	129968.0	129221.0	131655.0	130841.0	128772.0	293043.0	131436.0	3267337.0	123352.0	361993.0	164172.0	267489.0	356739.0	174448.0	166343.0	2918369.0	291023.0	308851.0	2909639.0	2973708.0	3079935.0	282134.0	294297.0	129972.0	3027771.0	275010.0	270977.0	2021133.0	145398.0	233861.0	367765.0	2886473.0	2885431.0	168940.0	165947.0	3267529.0	2918505.0	169982.0	2950289.0	129579.0	127777.0	114667.0	131664.0	2952417.0	127734.0	129494.0	169742.0	2684094.0	2942550.0	2671691.0	2942526.0	2956367.0	2804543.0	164668.0	450711.0	2938122.0	2918402.0	2799475.0	337140.0	2927149.0	132554.0	234789.0	2868116.0	2922112.0	2886178.0	126380.0	2924178.0	2918381.0	169740.0	3014499.0	168777.0	168724.0	2812947.0
IS-10506	270096.0	173408.0	126317.0	129995.0	126522.0	111603.0	126344.0	126157.0	126961.0	126916.0	127080.0	127081.0	126013.0	272990.0	130431.0	2903368.0	110248.0	364539.0	159359.0	257672.0	360860.0	177820.0	170593.0	3195861.0	298151.0	323653.0	3046923.0	2892531.0	2925522.0	282574.0	309368.0	131583.0	2936731.0	279567.0	281513.0	1995439.0	154523.0	232217.0	356432.0	2827505.0	2825452.0	171086.0	171308.0	2903397.0	3196952.0	175606.0	2851358.0	126375.0	126763.0	108561.0	130353.0	2852344.0	127629.0	127823.0	171939.0	2652653.0	2930384.0	2700407.0	2930377.0	2867253.0	2774514.0	161119.0	457307.0	2902437.0	3195700.0	2903995.0	337709.0	2908214.0	138337.0	236350.0	2836456.0	2874118.0	2819294.0	128161.0	2841328.0	3195679.0	171940.0	2899701.0	171940.0	170681.0	2779565.0
JCM1004	132557.0	1409788.0	437314.0	456114.0	435822.0	94388.0	455853.0	472513.0	488133.0	447600.0	488767.0	477371.0	475897.0	134933.0	457541.0	165293.0	89167.0	169065.0	698980.0	122315.0	166802.0	1194628.0	99184.0	163747.0	230013.0	176064.0	163558.0	161165.0	164645.0	219472.0	167656.0	465684.0	164647.0	223851.0	216244.0	153250.0	97291.0	118569.0	178291.0	166279.0	166271.0	1247693.0	1405817.0	165293.0	163715.0	2261280.0	161604.0	457975.0	482179.0	91275.0	463499.0	161734.0	454811.0	507976.0	1389291.0	167832.0	164808.0	159625.0	164802.0	162844.0	163465.0	739465.0	128349.0	169516.0	163747.0	162767.0	135664.0	163666.0	490970.0	152687.0	162316.0	167932.0	166339.0	470989.0	168382.0	163747.0	1390299.0	164526.0	1389361.0	1372808.0	162720.0
KCKM-0597	273272.0	168000.0	126129.0	128195.0	125320.0	114441.0	125006.0	125314.0	125247.0	125916.0	125311.0	124364.0	123509.0	287228.0	127904.0	2963057.0	109215.0	365013.0	166994.0	265256.0	362394.0	180028.0	165832.0	2881825.0	297511.0	324625.0	2866921.0	2977562.0	2940530.0	280656.0	308634.0	133838.0	2995879.0	280038.0	283381.0	2084751.0	148820.0	231773.0	358795.0	2914865.0	2914454.0	177678.0	166857.0	2963723.0	2882861.0	175523.0	3264137.0	129252.0	130112.0	114094.0	130873.0	2920287.0	130500.0	129118.0	172213.0	2676184.0	2951008.0	2707962.0	2951004.0	2969360.0	2793716.0	163269.0	474635.0	2945440.0	2881838.0	2774883.0	336542.0	2959065.0	138352.0	247024.0	2870811.0	2941504.0	2913567.0	129945.0	2969059.0	2881817.0	172212.0	2989321.0	171459.0	169543.0	2747718.0
KLDS1.0207	145287.0	455112.0	1602184.0	1587542.0	1606497.0	67742.0	1576080.0	1594693.0	1615538.0	1540079.0	1615952.0	1602572.0	1594300.0	148958.0	1589712.0	142748.0	86702.0	105230.0	325020.0	139228.0	131965.0	396961.0	79069.0	141765.0	126915.0	128181.0	141777.0	141176.0	141761.0	130543.0	133812.0	1455964.0	141645.0	143250.0	126115.0	153668.0	79274.0	200740.0	119387.0	141015.0	141024.0	483072.0	464825.0	142748.0	141765.0	458194.0	140876.0	1869179.0	1708559.0	70606.0	1690553.0	138968.0	1629508.0	1689619.0	448289.0	140609.0	140644.0	142938.0	140634.0	142817.0	140127.0	314184.0	122855.0	141952.0	141765.0	140816.0	122587.0	140682.0	1482424.0	101718.0	140804.0	141954.0	141024.0	1706549.0	140797.0	141765.0	449115.0	139969.0	449099.0	448143.0	141136.0
KLDS1.1011	161144.0	454650.0	1598114.0	1606489.0	1600115.0	70638.0	1614250.0	1605844.0	1634521.0	1555505.0	1637459.0	1622040.0	1616515.0	159416.0	1603824.0	150481.0	77286.0	114145.0	328490.0	152253.0	146980.0	395932.0	82316.0	149306.0	123958.0	137397.0	148505.0	149279.0	149471.0	135926.0	133015.0	1463346.0	148808.0	136878.0	126250.0	165882.0	83265.0	197800.0	124548.0	148921.0	148850.0	473901.0	456864.0	150481.0	149306.0	452297.0	150203.0	1728601.0	1887491.0	69870.0	1676262.0	147993.0	1664689.0	1707292.0	448474.0	148124.0	148799.0	148608.0	148791.0	149586.0	146346.0	320463.0	130514.0	147761.0	149306.0	148405.0	131398.0	148005.0	1505584.0	96989.0	148691.0	147759.0	148930.0	1694974.0	148540.0	149306.0	449196.0	149507.0	450180.0	449130.0	148978.0
KW2	97018.0	97575.0	62850.0	62245.0	63816.0	1802043.0	58268.0	62737.0	62914.0	60713.0	62927.0	62918.0	61972.0	104526.0	62867.0	119832.0	220340.0	139128.0	98812.0	94605.0	95772.0	110626.0	128382.0	113583.0	155903.0	130346.0	116606.0	121573.0	118295.0	114726.0	129298.0	63254.0	118533.0	134148.0	127133.0	109628.0	122965.0	63837.0	108700.0	116352.0	116270.0	101474.0	95779.0	119832.0	113583.0	100525.0	115926.0	62995.0	62835.0	2427048.0	62027.0	115872.0	60479.0	62019.0	96501.0	116508.0	115001.0	110709.0	115001.0	117258.0	118694.0	103286.0	98219.0	119760.0	113583.0	110810.0	113170.0	114174.0	65208.0	116176.0	115727.0	117091.0	115511.0	62882.0	120504.0	113583.0	96501.0	119263.0	96501.0	96501.0	113647.0
L99	143442.0	453790.0	1601494.0	1601733.0	1595854.0	68548.0	1594445.0	1610230.0	1636898.0	1544637.0	1639763.0	1624329.0	1618114.0	147525.0	1622702.0	150450.0	77094.0	112457.0	336024.0	149556.0	148478.0	410462.0	78346.0	149665.0	125422.0	137389.0	149698.0	148010.0	149543.0	132938.0	140129.0	1457425.0	149483.0	138684.0	129435.0	153926.0	81008.0	191991.0	117741.0	152163.0	152092.0	483420.0	460643.0	150450.0	149665.0	460324.0	149319.0	1715218.0	1675403.0	70253.0	1848107.0	148655.0	1618111.0	1703375.0	452401.0	149712.0	149437.0	149060.0	149421.0	147875.0	148862.0	326576.0	125818.0	148778.0	149665.0	149509.0	128327.0	148355.0	1488912.0	93936.0	149709.0	148772.0	152172.0	1685532.0	150016.0	149665.0	452527.0	146965.0	451770.0	450608.0	150209.0
Lap	281933.0	173590.0	128166.0	129127.0	128188.0	106035.0	124966.0	126673.0	127336.0	127097.0	127547.0	126797.0	127446.0	286576.0	127891.0	2909282.0	110131.0	363623.0	168405.0	274701.0	365602.0	174130.0	156415.0	2834781.0	303073.0	317221.0	2801436.0	2901696.0	2916951.0	287660.0	304554.0	134529.0	2876351.0	280210.0	260798.0	1967897.0	141887.0	243553.0	362944.0	2865321.0	2862183.0	176705.0	170039.0	2909203.0	2834809.0	178034.0	2889091.0	131099.0	129265.0	108489.0	132033.0	3125069.0	129051.0	129415.0	171171.0	2659554.0	2874410.0	2696157.0	2874368.0	2867384.0	2805238.0	171746.0	458615.0	2809058.0	2834823.0	2726500.0	334132.0	2862577.0	135521.0	230398.0	2777287.0	2787570.0	2862133.0	127787.0	2857100.0	2834802.0	171169.0	2884730.0	172134.0	169239.0	2750062.0
LDB-C1	140443.0	450953.0	1572582.0	1558560.0	1578190.0	66641.0	1565010.0	1582546.0	1607932.0	1535266.0	1609849.0	1588077.0	1583962.0	148890.0	1574622.0	150301.0	77470.0	103873.0	322664.0	149284.0	135842.0	398714.0	76418.0	150834.0	117478.0	124001.0	150900.0	148277.0	148770.0	128713.0	128823.0	1455828.0	147617.0	137152.0	118742.0	149110.0	76984.0	194841.0	115578.0	149914.0	149945.0	477768.0	450353.0	150301.0	150834.0	451019.0	147290.0	1651104.0	1650409.0	63737.0	1606333.0	146592.0	1823384.0	1616602.0	436526.0	147512.0	147458.0	150104.0	147446.0	149125.0	145992.0	307611.0	114919.0	147577.0	150834.0	149381.0	124511.0	149353.0	1498884.0	93276.0	151145.0	148397.0	149945.0	1630628.0	148596.0	150834.0	437313.0	148148.0	437206.0	437225.0	150212.0
LJJ	148501.0	444145.0	1596377.0	1588629.0	1596933.0	64737.0	1581646.0	1596643.0	1619016.0	1518977.0	1621533.0	1613431.0	1593687.0	153339.0	1600311.0	149295.0	81368.0	108521.0	319293.0	159940.0	144061.0	390765.0	76324.0	149154.0	125718.0	137752.0	149219.0	148340.0	148971.0	137596.0	136674.0	1489949.0	149817.0	130611.0	123346.0	160784.0	74603.0	206990.0	123411.0	148562.0	148594.0	466097.0	450829.0	149295.0	149154.0	427450.0	149843.0	1729699.0	1705730.0	66777.0	1693076.0	149223.0	1616759.0	1891087.0	439531.0	148441.0	149787.0	150109.0	149777.0	149977.0	147624.0	312725.0	124358.0	151170.0	149153.0	147996.0	120138.0	150182.0	1488543.0	94442.0	149293.0	151011.0	148592.0	1697027.0	148210.0	149154.0	438804.0	149872.0	440543.0	438829.0	149201.0
LKK75	142523.0	1887398.0	420157.0	427298.0	419480.0	85766.0	423998.0	423660.0	436518.0	418982.0	435677.0	425497.0	422098.0	158782.0	416287.0	165208.0	77168.0	167595.0	743867.0	146478.0	161931.0	1276862.0	93633.0	165267.0	216287.0	180714.0	164385.0	165709.0	164416.0	207147.0	165998.0	438195.0	162651.0	240954.0	231546.0	167904.0	92904.0	120022.0	171349.0	166267.0	165525.0	1271199.0	1912736.0	165208.0	165265.0	1301422.0	164231.0	427337.0	440745.0	82430.0	432996.0	163663.0	423257.0	452633.0	2316165.0	162465.0	163826.0	161900.0	163822.0	163968.0	164995.0	741827.0	136126.0	171648.0	165267.0	165453.0	139604.0	167729.0	461772.0	154032.0	166864.0	166087.0	166267.0	428560.0	165032.0	165267.0	2306741.0	163898.0	2307068.0	2137928.0	161359.0
LP06	266333.0	166555.0	121071.0	122132.0	120266.0	105150.0	119134.0	120612.0	121587.0	120203.0	122384.0	120041.0	120003.0	274746.0	120925.0	2682693.0	114119.0	377207.0	169979.0	285783.0	345504.0	169507.0	165245.0	2681002.0	288046.0	330937.0	2661500.0	2677840.0	2707901.0	271420.0	332471.0	129029.0	2671719.0	273318.0	266831.0	1918596.0	162750.0	255487.0	350014.0	2700586.0	2699827.0	169423.0	166502.0	2683449.0	2681043.0	183967.0	2686043.0	125570.0	124463.0	114042.0	124228.0	2708821.0	123494.0	125791.0	172064.0	3094344.0	2687191.0	2649339.0	2687155.0	2709491.0	2723734.0	162036.0	448773.0	2684879.0	2681050.0	2647060.0	362317.0	2686344.0	132894.0	256011.0	2693070.0	2664929.0	2699635.0	122940.0	2732908.0	2681029.0	172062.0	2695712.0	172057.0	170365.0	2725127.0
LP140	274887.0	180113.0	129133.0	130289.0	129148.0	120008.0	126505.0	128554.0	129284.0	126299.0	129286.0	129080.0	125003.0	281520.0	130290.0	2919468.0	118363.0	365763.0	176948.0	256643.0	353458.0	186780.0	174552.0	2924474.0	293221.0	318844.0	2875206.0	2894966.0	2969664.0	287329.0	303280.0	138819.0	3067626.0	278195.0	281608.0	1999271.0	156061.0	233855.0	357065.0	2859968.0	2858779.0	180196.0	175437.0	2919421.0	2924513.0	188718.0	2910416.0	129381.0	130161.0	118743.0	131407.0	2882073.0	132310.0	130382.0	179668.0	2640885.0	3206549.0	2687439.0	3206479.0	2879096.0	2780292.0	181431.0	448037.0	2878549.0	2924522.0	2791424.0	345323.0	2871471.0	144676.0	229719.0	2814764.0	2896529.0	2857975.0	130281.0	2867523.0	2924501.0	179667.0	2924483.0	179662.0	176953.0	2790302.0
LP45	273160.0	160458.0	127205.0	125509.0	127231.0	116884.0	123189.0	125092.0	125049.0	126072.0	126019.0	125061.0	123187.0	274219.0	128738.0	2657316.0	109321.0	341800.0	161192.0	262622.0	344083.0	169429.0	166721.0	2706090.0	296207.0	309991.0	2696865.0	2721195.0	2668354.0	260984.0	303293.0	130882.0	2663737.0	271683.0	254621.0	1915605.0	154408.0	236261.0	354884.0	2713377.0	2712724.0	159271.0	157413.0	2657207.0	2706177.0	167900.0	2699219.0	129401.0	128998.0	116363.0	129795.0	2715639.0	130637.0	128648.0	162037.0	2610639.0	2681735.0	2952196.0	2681781.0	2716319.0	2719699.0	162348.0	433513.0	2692223.0	2706065.0	2682490.0	322785.0	2708426.0	136492.0	235514.0	2677865.0	2685865.0	2710857.0	126447.0	2696811.0	2706044.0	162045.0	2706482.0	162045.0	160160.0	2667310.0
Lrld-22	269066.0	171334.0	122403.0	124786.0	122453.0	111365.0	123319.0	121468.0	121446.0	122415.0	121468.0	120724.0	120498.0	275181.0	123191.0	2917039.0	104110.0	353095.0	170080.0	261373.0	352922.0	170201.0	172769.0	2925864.0	293167.0	320281.0	2879770.0	2915802.0	2990841.0	286433.0	305237.0	132571.0	3067138.0	285722.0	285019.0	2008388.0	159424.0	222940.0	353492.0	2880518.0	2877350.0	165964.0	168548.0	2916962.0	2925863.0	173370.0	2915249.0	123759.0	126206.0	109797.0	125586.0	2883522.0	124612.0	125207.0	167949.0	2639775.0	3246025.0	2681730.0	3246150.0	2904727.0	2771521.0	165776.0	461262.0	2897227.0	2925839.0	2794120.0	338587.0	2868395.0	136108.0	237297.0	2817352.0	2907613.0	2877433.0	122309.0	2900803.0	2925818.0	167947.0	2947875.0	167941.0	166834.0	2805318.0
MSJK0048	278117.0	180765.0	120683.0	121610.0	120832.0	109073.0	119465.0	119120.0	119761.0	118345.0	120673.0	119633.0	118949.0	291879.0	119729.0	2943980.0	105693.0	343026.0	172194.0	263097.0	358102.0	177825.0	171346.0	2861992.0	294136.0	309332.0	2869030.0	2966812.0	2954821.0	280054.0	295149.0	129875.0	2917266.0	281095.0	280331.0	2033985.0	150622.0	238982.0	348592.0	2914507.0	2914706.0	174140.0	177037.0	2943978.0	2862037.0	183550.0	2946177.0	121801.0	121083.0	106552.0	124825.0	2892531.0	122839.0	120128.0	178300.0	2691101.0	2891270.0	2717967.0	2891228.0	3272269.0	2776409.0	166751.0	458134.0	2954855.0	2862039.0	2782896.0	335720.0	2970108.0	134306.0	225924.0	2852594.0	2931041.0	2912868.0	120893.0	2938779.0	2862011.0	178300.0	3136876.0	177334.0	176394.0	2784786.0
MY04	260628.0	173791.0	125152.0	127540.0	125172.0	119802.0	123492.0	123319.0	124336.0	124840.0	124259.0	123309.0	123764.0	266991.0	126487.0	2818316.0	116807.0	373498.0	163223.0	257267.0	345207.0	176304.0	165910.0	2796094.0	280823.0	306148.0	2779331.0	2845123.0	2825478.0	259522.0	299468.0	137418.0	2832472.0	269410.0	270328.0	1961344.0	161497.0	227451.0	350000.0	2805747.0	2803586.0	174481.0	170624.0	2818116.0	2796137.0	182497.0	2801796.0	127054.0	126824.0	122410.0	129459.0	2872656.0	127762.0	125974.0	172769.0	2697662.0	2806858.0	2713571.0	2806801.0	2773359.0	3241756.0	166166.0	448635.0	2799191.0	2796153.0	2705689.0	345725.0	2820675.0	149717.0	228522.0	2701213.0	2751384.0	2802595.0	126700.0	2813726.0	2796132.0	172776.0	2797383.0	172775.0	170180.0	2742293.0
